idx,t_s,ax_mg,ay_mg,az_mg,phase
752,11.7500,39,127,966,0
753,11.7656,46,129,937,0
754,11.7812,37,130,997,0
755,11.7969,40,127,985,0
756,11.8125,43,126,960,0
757,11.8281,39,128,995,0
758,11.8438,60,126,959,0
759,11.8594,39,129,945,0
760,11.8750,42,134,988,0
761,11.8906,38,122,974,0
762,11.9062,37,137,981,0
763,11.9219,34,126,996,0
764,11.9375,40,125,961,0
765,11.9531,38,127,988,0
766,11.9688,40,127,964,0
767,11.9844,41,122,969,0
768,12.0000,39,127,963,0
769,12.0156,37,126,964,0
770,12.0312,42,119,946,0
771,12.0469,39,133,991,0
772,12.0625,36,126,921,0
773,12.0781,42,131,985,0
774,12.0938,37,125,951,0
775,12.1094,42,126,1025,0
776,12.1250,40,125,1010,0
777,12.1406,42,130,976,0
778,12.1562,28,131,948,0
779,12.1719,38,127,966,0
780,12.1875,37,141,991,0
781,12.2031,39,126,941,0
782,12.2188,35,131,969,0
783,12.2344,60,130,997,0
784,12.2500,37,126,1011,0
785,12.2656,39,131,977,0
786,12.2812,37,126,933,0
787,12.2969,37,119,1002,0
788,12.3125,15,129,928,0
789,12.3281,42,127,949,0
790,12.3438,39,131,989,0
791,12.3594,33,134,988,0
792,12.3750,42,132,975,0
793,12.3906,28,129,966,0
794,12.4062,39,129,968,0
795,12.4219,38,124,940,0
796,12.4375,42,131,998,0
797,12.4531,38,129,955,0
798,12.4688,24,129,949,0
799,12.4844,40,129,980,0
800,12.5000,42,123,1003,0
801,12.5156,43,119,953,0
802,12.5312,38,127,1027,0
803,12.5469,38,126,959,0
804,12.5625,36,126,985,0
805,12.5781,38,126,1015,0
806,12.5938,38,123,1003,0
807,12.6094,38,119,988,0
808,12.6250,22,131,989,0
809,12.6406,41,125,974,0
810,12.6562,41,120,946,0
811,12.6719,38,135,951,0
812,12.6875,41,119,973,0
813,12.7031,30,135,990,0
814,12.7188,33,124,970,0
815,12.7344,38,129,1009,0
816,12.7500,40,129,966,0
817,12.7656,40,126,983,0
818,12.7812,29,124,917,0
819,12.7969,38,129,941,0
820,12.8125,40,135,967,0
821,12.8281,42,131,979,0
822,12.8438,37,133,978,0
823,12.8594,38,128,955,0
